Date,Close
2022-11-18,15.39244556427002
2022-11-21,15.300544738769531
2022-11-22,16.020769119262695
2022-11-23,16.501253128051758
2022-11-25,16.25252342224121
2022-11-28,15.80999755859375
2022-11-29,15.622198104858398
2022-11-30,16.90914535522461
2022-12-01,17.120969772338867
2022-12-02,16.862186431884766
2022-12-05,16.596399307250977
2022-12-06,15.973912239074707
2022-12-07,16.106801986694336
2022-12-08,17.154943466186523
2022-12-09,16.987079620361328
2022-12-12,17.52064323425293
2022-12-13,18.057205200195312
2022-12-14,17.659528732299805
2022-12-15,16.938119888305664
2022-12-16,16.557432174682617
2022-12-19,16.24068832397461
2022-12-20,16.07183074951172
2022-12-21,16.487489700317383
2022-12-22,15.326441764831543
2022-12-23,15.193552017211914
2022-12-27,14.109437942504883
2022-12-28,14.024508476257324
2022-12-29,14.591044425964355
2022-12-30,14.602035522460938
2023-01-03,14.303279876708984
2023-01-04,14.73692512512207
2023-01-05,14.253320693969727
2023-01-06,14.846834182739258
2023-01-09,15.615205764770508
2023-01-10,15.895975112915039
2023-01-11,15.987897872924805
2023-01-12,16.497478485107422
2023-01-13,16.885164260864258
2023-01-17,17.6875057220459
2023-01-18,17.362775802612305
2023-01-19,16.751272201538086
2023-01-20,17.824392318725586
2023-01-23,19.177288055419922
2023-01-24,19.249225616455078
2023-01-25,19.307180404663086
2023-01-26,19.78578758239746
2023-01-27,20.348325729370117
2023-01-30,19.146312713623047
2023-01-31,19.521007537841797
2023-02-01,20.92585563659668
2023-02-02,21.691226959228516
2023-02-03,21.082725524902344
2023-02-06,21.071735382080078
2023-02-07,22.154848098754883
2023-02-08,22.18682098388672
2023-02-09,22.318714141845703
2023-02-10,21.247589111328125
2023-02-13,21.770158767700195
2023-02-14,22.952194213867188
2023-02-15,22.745359420776367
2023-02-16,21.98398780822754
2023-02-17,21.370487213134766
2023-02-21,20.63808822631836
2023-02-22,20.737009048461914
2023-02-23,23.64462661743164
2023-02-24,23.26693344116211
2023-02-27,23.481760025024414
2023-02-28,23.196990966796875
2023-03-01,22.67941665649414
2023-03-02,23.294912338256836
2023-03-03,23.870439529418945
2023-03-06,23.53471565246582
2023-03-07,23.272886276245117
2023-03-08,24.165306091308594
2023-03-09,23.420791625976562
2023-03-10,22.95009422302246
2023-03-13,22.951093673706055
2023-03-14,24.047380447387695
2023-03-15,24.2122745513916
2023-03-16,25.52442169189453
2023-03-17,25.708301544189453
2023-03-20,25.883190155029297
2023-03-21,26.181995391845703
2023-03-22,26.45081901550293
2023-03-23,27.173351287841797
2023-03-24,26.761615753173828
2023-03-27,26.513782501220703
2023-03-28,26.39285659790039
2023-03-29,26.96648406982422
2023-03-30,27.36522674560547
2023-03-31,27.75897216796875
2023-04-03,27.946847915649414
2023-04-04,27.435182571411133
2023-04-05,26.863555908203125
2023-04-06,27.019453048706055
2023-04-10,27.56110191345215
2023-04-11,27.1513671875
2023-04-12,26.477802276611328
2023-04-13,26.445823669433594
2023-04-14,26.740631103515625
2023-04-17,26.98447608947754
2023-04-18,27.649045944213867
2023-04-19,27.912872314453125
2023-04-20,27.086408615112305
2023-04-21,27.101398468017578
2023-04-24,27.024452209472656
2023-04-25,26.223968505859375
2023-04-26,26.938505172729492
2023-04-27,27.208328247070312
2023-04-28,27.73099136352539
2023-05-01,28.891237258911133
2023-05-02,28.19169044494629
2023-05-03,27.78395652770996
2023-05-04,27.544111251831055
2023-05-05,28.66138458251953
2023-05-08,29.132080078125
2023-05-09,28.552453994750977
2023-05-10,28.866254806518555
2023-05-11,28.559452056884766
2023-05-12,28.32160758972168
2023-05-15,28.9342098236084
2023-05-16,29.19403839111328
2023-05-17,30.15841293334961
2023-05-18,31.657438278198242
2023-05-19,31.24370574951172
2023-05-22,31.155765533447266
2023-05-23,30.668081283569336
2023-05-24,30.518178939819336
2023-05-25,37.955352783203125
2023-05-26,38.92072677612305
2023-05-30,40.08496856689453
2023-05-31,37.809444427490234
2023-06-01,39.74419021606445
2023-06-02,39.30147171020508
2023-06-05,39.14557647705078
2023-06-06,38.6289176940918
2023-06-07,37.45454788208008
2023-06-08,38.488990783691406
2023-06-09,38.74884796142578
2023-06-12,39.46045684814453
2023-06-13,40.99961471557617
2023-06-14,42.973541259765625
2023-06-15,42.629730224609375
2023-06-16,42.668704986572266
2023-06-20,43.78409194946289
2023-06-21,43.021514892578125
2023-06-22,43.001522064208984
2023-06-23,42.185970306396484
2023-06-26,40.60982894897461
2023-06-27,41.853153228759766
2023-06-28,41.09456253051758
2023-06-29,40.79972457885742
2023-06-30,42.2789192199707
2023-07-03,42.389854431152344
2023-07-05,42.29391098022461
2023-07-06,42.08002853393555
2023-07-07,42.47980499267578
2023-07-10,42.156982421875
2023-07-11,42.38186264038086
2023-07-12,43.87804412841797
2023-07-13,45.95191192626953
2023-07-14,45.444190979003906
2023-07-17,46.435646057128906
2023-07-18,47.468082427978516
2023-07-19,47.05131912231445
2023-07-20,45.49515914916992
2023-07-21,44.284820556640625
2023-07-24,44.58766174316406
2023-07-25,45.654075622558594
2023-07-26,45.42720413208008
2023-07-27,45.87495803833008
2023-07-28,46.72449493408203
2023-07-31,46.70349884033203
2023-08-01,46.48162078857422
2023-08-02,44.244850158691406
2023-08-03,44.4907112121582
2023-08-04,44.655616760253906
2023-08-07,45.3922233581543
2023-08-08,44.63964080810547
2023-08-09,42.530784606933594
2023-08-10,42.3648796081543
2023-08-11,40.832706451416016
2023-08-14,43.7291259765625
2023-08-15,43.91602325439453
2023-08-16,43.46227264404297
2023-08-17,43.32034683227539
2023-08-18,43.27537536621094
2023-08-21,46.94137191772461
2023-08-22,45.6430778503418
2023-08-23,47.09029769897461
2023-08-24,47.137264251708984
2023-08-25,45.992889404296875
2023-08-28,46.809444427490234
2023-08-29,48.757381439208984
2023-08-30,49.23712921142578
2023-08-31,49.32807922363281
2023-09-01,48.48252868652344
2023-09-05,48.52151107788086
2023-09-06,47.0391960144043
2023-09-07,46.21957778930664
2023-09-08,45.55088806152344
2023-09-11,45.157066345214844
2023-09-12,44.849212646484375
2023-09-13,45.463932037353516
2023-09-14,45.55988311767578
2023-09-15,43.879661560058594
2023-09-18,43.94562911987305
2023-09-19,43.49983596801758
2023-09-20,42.21943283081055
2023-09-21,40.99799346923828
2023-09-22,41.590721130371094
2023-09-25,42.20243835449219
2023-09-26,41.89158248901367
2023-09-27,42.448326110839844
2023-09-28,43.06903839111328
2023-09-29,43.47885513305664
2023-10-02,44.761253356933594
2023-10-03,43.49683380126953
2023-10-04,44.020599365234375
2023-10-05,44.667293548583984
2023-10-06,45.74079895019531
2023-10-09,45.25202560424805
2023-10-10,45.77678298950195
2023-10-11,46.7843132019043
2023-10-12,46.92325210571289
2023-10-13,45.43993377685547
2023-10-16,46.07365036010742
2023-10-17,43.91764450073242
2023-10-18,42.17645263671875
2023-10-19,42.08149719238281
2023-10-20,41.367828369140625
2023-10-23,42.95509338378906
2023-10-24,43.64277267456055
2023-10-25,41.7596435546875
2023-10-26,40.30731964111328
2023-10-27,40.481239318847656
2023-10-30,41.141929626464844
2023-10-31,40.7611083984375
2023-11-01,42.305397033691406
2023-11-02,43.48583984375
2023-11-03,44.98414993286133
2023-11-06,45.729801177978516
2023-11-07,45.933712005615234
2023-11-08,46.552425384521484
2023-11-09,46.928245544433594
2023-11-10,48.31260681152344
2023-11-13,48.59747314453125
2023-11-14,49.632991790771484
2023-11-15,48.865352630615234
2023-11-16,49.45708465576172
2023-11-17,49.27516555786133
2023-11-20,50.38564682006836
2023-11-21,49.920860290527344
2023-11-22,48.69342803955078
2023-11-24,47.75387191772461
2023-11-27,48.21965026855469
2023-11-28,47.79884338378906
2023-11-29,48.11770248413086
2023-11-30,46.748329162597656
2023-12-01,46.74333572387695
2023-12-04,45.48891067504883
2023-12-05,46.54852294921875
2023-12-06,45.48591232299805
2023-12-07,46.57851028442383
2023-12-08,47.48816680908203
2023-12-11,46.6094970703125
2023-12-12,47.63910675048828
2023-12-13,48.06995391845703
2023-12-14,48.33184814453125
2023-12-15,48.871646881103516
2023-12-18,50.05820083618164
2023-12-19,49.58537673950195
2023-12-20,48.092933654785156
2023-12-21,48.97161102294922
2023-12-22,48.81167221069336
2023-12-26,49.260498046875
2023-12-27,49.3984489440918
2023-12-28,49.50341033935547
2023-12-29,49.50341033935547
2024-01-02,48.14991760253906
2024-01-03,47.55113983154297
2024-01-04,47.979984283447266
2024-01-05,49.07856750488281
2024-01-08,52.23337936401367
2024-01-09,53.120052337646484
2024-01-10,54.32959747314453
2024-01-11,54.801422119140625
2024-01-12,54.689456939697266
2024-01-16,56.360836029052734
2024-01-17,56.031959533691406
2024-01-18,57.085567474365234
2024-01-19,59.468666076660156
2024-01-22,59.63160705566406
2024-01-23,59.850528717041016
2024-01-24,61.33896255493164
2024-01-25,61.59386444091797
2024-01-26,61.00809097290039
2024-01-29,62.44154739379883
2024-01-30,62.75043487548828
2024-01-31,61.503902435302734
2024-02-01,63.00334167480469
2024-02-02,66.13516998291016
2024-02-05,69.30597686767578
2024-02-06,68.19739532470703
2024-02-07,70.07267761230469
2024-02-08,69.61485290527344
2024-02-09,72.10592651367188
2024-02-12,72.22087860107422
2024-02-13,72.1009292602539
2024-02-14,73.87226867675781
2024-02-15,72.6307144165039
2024-02-16,72.58573913574219
2024-02-20,69.4259262084961
2024-02-21,67.4466781616211
2024-02-22,78.50852966308594
2024-02-23,78.78740692138672
2024-02-26,79.06231689453125
2024-02-27,78.67145538330078
2024-02-28,77.63384246826172
2024-02-29,79.08230590820312
2024-03-01,82.24810791015625
2024-03-04,85.20499420166016
2024-03-05,85.93576049804688
2024-03-06,88.67086029052734
2024-03-07,92.6385498046875
2024-03-08,87.49925231933594
2024-03-11,85.74581909179688
2024-03-12,91.8828125
2024-03-13,90.85814666748047
2024-03-14,87.91510772705078
2024-03-15,87.80813598632812
2024-03-18,88.42594146728516
2024-03-19,89.36864471435547
2024-03-20,90.34231567382812
2024-03-21,91.40496063232422
2024-03-22,94.2580337524414
2024-03-25,94.97078704833984
2024-03-26,92.53058624267578
2024-03-27,90.22034454345703
2024-03-28,90.3263168334961
2024-04-01,90.33331298828125
2024-04-02,89.42261505126953
2024-04-03,88.93477630615234
2024-04-04,85.87677764892578
2024-04-05,87.97908782958984
2024-04-08,87.10437774658203
2024-04-09,85.3259506225586
2024-04-10,87.01040649414062
2024-04-11,90.58623504638672
2024-04-12,88.15702819824219
2024-04-15,85.97274780273438
2024-04-16,87.38628387451172
2024-04-17,84.00739288330078
2024-04-18,84.6431884765625
2024-04-19,76.17497253417969
2024-04-22,79.49188232421875
2024-04-23,82.39592742919922
2024-04-24,79.65083312988281
2024-04-25,82.6048583984375
2024-04-26,87.70618438720703
2024-04-29,87.7281723022461
2024-04-30,86.37361907958984
2024-05-01,83.01371765136719
2024-05-02,85.78881072998047
2024-05-03,88.75983428955078
2024-05-06,92.10973358154297
2024-05-07,90.52425384521484
2024-05-08,90.3823013305664
2024-05-09,88.71784973144531
2024-05-10,89.84846496582031
2024-05-13,90.36931610107422
2024-05-14,91.32599639892578
2024-05-15,94.59891510009766
2024-05-16,94.3280029296875
2024-05-17,92.4486083984375
2024-05-20,94.74886322021484
2024-05-21,95.35466766357422
2024-05-22,94.91881561279297
2024-05-23,103.76490783691406
2024-05-24,106.43402862548828
2024-05-28,113.86358642578125
2024-05-29,114.78727722167969
2024-05-30,110.46369934082031
2024-05-31,109.59699249267578
2024-06-03,114.96222686767578
2024-06-04,116.39875793457031
2024-06-05,122.39977264404297
2024-06-06,120.95824432373047
2024-06-07,120.8482894897461
2024-06-10,121.74999237060547
2024-06-11,120.88021087646484
2024-06-12,125.16914367675781
2024-06-13,129.57806396484375
2024-06-14,131.84751892089844
2024-06-17,130.94773864746094
2024-06-18,135.54660034179688
2024-06-20,130.74777221679688
2024-06-21,126.53881072998047
2024-06-24,118.08089447021484
2024-06-25,126.05892181396484
2024-06-26,126.36886596679688
2024-06-27,123.9594497680664
2024-06-28,123.50955963134766
2024-07-01,124.26937866210938
2024-07-02,122.6397705078125
2024-07-03,128.24839782714844
2024-07-05,125.79899597167969
2024-07-08,128.16839599609375
2024-07-09,131.34764099121094
2024-07-10,134.87677001953125
2024-07-11,127.36861419677734
2024-07-12,129.20816040039062
2024-07-15,128.40835571289062
2024-07-16,126.32886505126953
2024-07-17,117.96092224121094
2024-07-18,121.0601577758789
2024-07-19,117.90094757080078
2024-07-22,123.50955963134766
2024-07-23,122.5597915649414
2024-07-24,114.22184753417969
2024-07-25,112.25233459472656
2024-07-26,113.03213500976562
2024-07-29,111.5625
2024-07-30,103.7044448852539
2024-07-31,116.99116516113281
2024-08-01,109.18309783935547
2024-08-02,107.24356079101562
2024-08-05,100.42524719238281
2024-08-06,104.22431182861328
2024-08-07,98.88563537597656
2024-08-08,104.94413757324219
2024-08-09,104.72418975830078
2024-08-12,108.99313354492188
2024-08-13,116.11138153076172
2024-08-14,118.05091094970703
2024-08-15,122.8297348022461
2024-08-16,124.54930114746094
2024-08-19,129.9679718017578
2024-08-20,127.21864318847656
2024-08-21,128.46835327148438
2024-08-22,123.70951843261719
2024-08-23,129.33811950683594
2024-08-26,126.42884063720703
2024-08-27,128.26840209960938
2024-08-28,125.57905578613281
2024-08-29,117.56102752685547
2024-08-30,119.34059143066406
2024-09-03,107.973388671875
2024-09-04,106.18383026123047
2024-09-05,107.18358612060547
2024-09-06,102.8046646118164
2024-09-09,106.44377136230469
2024-09-10,108.0733642578125
2024-09-11,116.88119506835938
2024-09-12,119.12083435058594
2024-09-13,119.0808334350586
2024-09-16,116.7612075805664
2024-09-17,115.57140350341797
2024-09-18,113.35176086425781
2024-09-19,117.85103607177734
2024-09-20,115.98133850097656
2024-09-23,116.24130249023438
2024-09-24,120.85055541992188
2024-09-25,123.4901351928711
2024-09-26,124.02005004882812
2024-09-27,121.38047790527344
2024-09-30,121.42046356201172
2024-10-01,116.9811782836914
2024-10-02,118.83087921142578
2024-10-03,122.83023834228516
2024-10-04,124.89990234375
2024-10-07,127.69945526123047
2024-10-08,132.86862182617188
2024-10-09,132.628662109375
2024-10-10,134.78831481933594
2024-10-11,134.7783203125
2024-10-14,138.0478057861328
2024-10-15,131.57884216308594
2024-10-16,135.6981658935547
2024-10-17,136.90797424316406
2024-10-18,137.97779846191406
2024-10-21,143.6868896484375
2024-10-22,143.56690979003906
2024-10-23,139.5375518798828
2024-10-24,140.38742065429688
2024-10-25,141.51722717285156
2024-10-28,140.4973907470703
2024-10-29,141.22727966308594
2024-10-30,139.3175811767578
2024-10-31,132.7386474609375
2024-11-01,135.3782196044922
2024-11-04,136.0281219482422
2024-11-05,139.8874969482422
2024-11-06,145.58656311035156
2024-11-07,148.85606384277344
2024-11-08,147.6062469482422
2024-11-11,145.23663330078125
2024-11-12,148.26612854003906
2024-11-13,146.2464599609375
2024-11-14,146.7363739013672
2024-11-15,141.9571533203125
2024-11-18,140.12744140625
2024-11-19,146.98634338378906
2024-11-20,145.8665313720703
2024-11-21,146.6464080810547
2024-11-22,141.92715454101562
2024-11-25,135.9981231689453
2024-11-26,136.89797973632812
2024-11-27,135.31822204589844
2024-11-29,138.22776794433594
2024-12-02,138.60769653320312
2024-12-03,140.23744201660156
2024-12-04,145.1166534423828
2024-12-05,145.04666137695312
2024-12-06,142.42689514160156
2024-12-09,138.79722595214844
2024-12-10,135.05758666992188
2024-12-11,139.29718017578125
2024-12-12,137.32736206054688
2024-12-13,134.23765563964844
2024-12-16,131.98785400390625
2024-12-17,130.3780059814453
2024-12-18,128.8981475830078
2024-12-19,130.66796875
2024-12-20,134.68760681152344
2024-12-23,139.6571502685547
2024-12-24,140.2071075439453
2024-12-26,139.91712951660156
2024-12-27,136.9973907470703
2024-12-30,137.47735595703125
2024-12-31,134.27764892578125
2025-01-02,138.29727172851562
2025-01-03,144.4567108154297
2025-01-06,149.41624450683594
2025-01-07,140.12710571289062
2025-01-08,140.0971221923828
2025-01-10,135.8975067138672
2025-01-13,133.21774291992188
2025-01-14,131.7478790283203
2025-01-15,136.22747802734375
2025-01-16,133.55772399902344
2025-01-17,137.6973419189453
2025-01-21,140.81704711914062
2025-01-22,147.05648803710938
2025-01-23,147.2064666748047
2025-01-24,142.60687255859375
2025-01-27,118.40910339355469
2025-01-28,128.9781494140625
2025-01-29,123.6886215209961
2025-01-30,124.63853454589844
2025-01-31,120.0589599609375
2025-02-03,116.64927673339844
2025-02-04,118.63909149169922
2025-02-05,124.81851959228516
2025-02-06,128.66815185546875
2025-02-07,129.8280487060547
2025-02-10,133.55772399902344
2025-02-11,132.7877960205078
2025-02-12,131.12794494628906
2025-02-13,135.27755737304688
2025-02-14,138.8372344970703
2025-02-18,139.38717651367188
2025-02-19,139.21719360351562
2025-02-20,140.0971221923828
2025-02-21,134.41763305664062
2025-02-24,130.2680206298828
2025-02-25,126.61835479736328
2025-02-26,131.26792907714844
2025-02-27,120.13895416259766
2025-02-28,124.90850830078125
2025-03-03,114.04950714111328
2025-03-04,115.97933197021484
2025-03-05,117.28921508789062
2025-03-06,110.55982971191406
2025-03-07,112.67964172363281
2025-03-10,106.97016143798828
2025-03-11,108.75
2025-03-12,115.73999786376953
2025-03-13,115.58000183105469
2025-03-14,121.66999816894531
2025-03-17,119.52999877929688
2025-03-18,115.43000030517578
2025-03-19,117.5199966430664
2025-03-20,118.52999877929688
2025-03-21,117.69999694824219
2025-03-24,121.41000366210938
2025-03-25,120.69000244140625
2025-03-26,113.76000213623047
2025-03-27,111.43000030517578
2025-03-28,109.66999816894531
2025-03-31,108.37999725341797
2025-04-01,110.1500015258789
